Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,United Kingdom,0,0,0,0,0,0
2020-01-24,United Kingdom,0,0,0,0,0,0
2020-01-25,United Kingdom,0,0,0,0,0,0
2020-01-26,United Kingdom,0,0,0,0,0,0
2020-01-27,United Kingdom,0,0,0,0,0,0
2020-01-28,United Kingdom,0,0,0,0,0,0
2020-01-29,United Kingdom,0,0,0,0,0,0
2020-01-30,United Kingdom,0,0,0,0,0,0
2020-01-31,United Kingdom,2,0,0,2,0,0
2020-02-01,United Kingdom,0,0,0,2,0,0
2020-02-02,United Kingdom,0,0,0,2,0,0
2020-02-03,United Kingdom,6,0,0,8,0,0
2020-02-04,United Kingdom,0,0,0,8,0,0
2020-02-05,United Kingdom,1,0,0,9,0,0
2020-02-06,United Kingdom,0,0,0,9,0,0
2020-02-07,United Kingdom,0,0,0,9,0,0
2020-02-08,United Kingdom,4,0,0,13,0,0
2020-02-09,United Kingdom,1,0,0,14,0,0
2020-02-10,United Kingdom,0,0,0,14,0,0
2020-02-11,United Kingdom,1,0,0,15,0,0
2020-02-12,United Kingdom,1,1,0,16,1,0
2020-02-13,United Kingdom,1,0,0,17,1,0
2020-02-14,United Kingdom,1,0,0,18,1,0
2020-02-15,United Kingdom,0,0,0,18,1,0
2020-02-16,United Kingdom,0,7,0,18,8,0
2020-02-17,United Kingdom,1,0,0,19,8,0
2020-02-18,United Kingdom,0,0,0,19,8,0
2020-02-19,United Kingdom,1,0,0,20,8,0
2020-02-20,United Kingdom,2,0,0,22,8,0
2020-02-21,United Kingdom,1,0,0,23,8,0
2020-02-22,United Kingdom,0,0,0,23,8,0
2020-02-23,United Kingdom,5,0,0,28,8,0
2020-02-24,United Kingdom,2,0,0,30,8,0
2020-02-25,United Kingdom,4,0,0,34,8,0
2020-02-26,United Kingdom,3,0,0,37,8,0
2020-02-27,United Kingdom,7,0,0,44,8,0
2020-02-28,United Kingdom,12,0,0,56,8,0
2020-02-29,United Kingdom,5,0,0,61,8,0
2020-03-01,United Kingdom,33,0,0,94,8,0
2020-03-02,United Kingdom,40,0,0,134,8,0
2020-03-03,United Kingdom,55,0,0,189,8,0
2020-03-04,United Kingdom,57,0,0,246,8,0
2020-03-05,United Kingdom,49,0,0,295,8,0
2020-03-06,United Kingdom,79,0,1,374,8,1
2020-03-07,United Kingdom,55,10,1,429,18,2
2020-03-08,United Kingdom,54,0,0,483,18,2
2020-03-09,United Kingdom,147,0,1,630,18,3
2020-03-10,United Kingdom,259,1,4,889,19,7
2020-03-11,United Kingdom,412,0,0,1301,19,7
2020-03-12,United Kingdom,489,0,2,1790,19,9
2020-03-13,United Kingdom,480,0,1,2270,19,10
2020-03-14,United Kingdom,364,0,18,2634,19,28
2020-03-15,United Kingdom,443,0,15,3077,19,43
2020-03-16,United Kingdom,615,2,23,3692,21,66
2020-03-17,United Kingdom,770,32,16,4462,53,82
2020-03-18,United Kingdom,1005,14,34,5467,67,116
2020-03-19,United Kingdom,1066,0,43,6533,67,159
2020-03-20,United Kingdom,1258,0,36,7791,67,195
2020-03-21,United Kingdom,1215,0,56,9006,67,251
2020-03-22,United Kingdom,1389,0,35,10395,67,286
2020-03-23,United Kingdom,2349,0,74,12744,67,360
2020-03-24,United Kingdom,2382,73,149,15126,140,509
2020-03-25,United Kingdom,2717,0,187,17843,140,696
2020-03-26,United Kingdom,3127,10,184,20970,150,880
2020-03-27,United Kingdom,3249,1,284,24219,151,1164
2020-03-28,United Kingdom,2843,0,294,27062,151,1458
2020-03-29,United Kingdom,2892,0,215,29954,151,1673
2020-03-30,United Kingdom,4327,20,374,34281,171,2047
2020-03-31,United Kingdom,4534,8,383,38815,179,2430
2020-04-01,United Kingdom,4974,0,671,43789,179,3101
2020-04-02,United Kingdom,4929,13,652,48718,192,3753
2020-04-03,United Kingdom,4981,16,715,53699,208,4468
2020-04-04,United Kingdom,4073,7,761,57772,215,5229
2020-04-05,United Kingdom,3650,14,646,61422,229,5875
2020-04-06,United Kingdom,5316,58,571,66738,287,6446
2020-04-07,United Kingdom,5486,38,1038,72224,325,7484
2020-04-08,United Kingdom,5163,20,1036,77387,345,8520
2020-04-09,United Kingdom,4906,14,1111,82293,359,9631
2020-04-10,United Kingdom,4367,229,1153,86660,588,10784
2020-04-11,United Kingdom,3613,34,841,90273,622,11625
2020-04-12,United Kingdom,3539,4,686,93812,626,12311
2020-04-13,United Kingdom,4205,-322,745,98017,304,13056
2020-04-14,United Kingdom,4348,19,1051,102365,323,14107
2020-04-15,United Kingdom,5100,45,846,107465,368,14953
2020-04-16,United Kingdom,5343,7,1033,112808,375,15986
2020-04-17,United Kingdom,4990,19,937,117798,394,16923
2020-04-18,United Kingdom,4736,20,1118,122534,414,18041
2020-04-19,United Kingdom,3860,22,499,126394,436,18540
2020-04-20,United Kingdom,4866,10,565,131260,446,19105
2020-04-21,United Kingdom,4775,192,1173,136035,638,20278
2020-04-22,United Kingdom,5505,45,847,141540,683,21125
2020-04-23,United Kingdom,5168,29,729,146708,712,21854
2020-04-24,United Kingdom,4981,12,1014,151689,724,22868
2020-04-25,United Kingdom,3764,50,844,155453,774,23712
2020-04-26,United Kingdom,3473,4,420,158926,778,24132
2020-04-27,United Kingdom,4704,29,341,163630,807,24473
2020-04-28,United Kingdom,4727,6,913,168357,813,25386
2020-04-29,United Kingdom,5450,44,797,173807,857,26183
2020-04-30,United Kingdom,4964,2,676,178771,859,26859
2020-05-01,United Kingdom,4730,33,742,183501,892,27601
2020-05-02,United Kingdom,3230,4,622,186731,896,28223
2020-05-03,United Kingdom,2977,5,315,189708,901,28538
2020-05-04,United Kingdom,3383,9,289,193091,910,28827
2020-05-05,United Kingdom,3689,16,693,196780,926,29520
2020-05-06,United Kingdom,3836,8,652,200616,934,30172
2020-05-07,United Kingdom,3771,36,540,204387,970,30712
2020-05-08,United Kingdom,3052,27,628,207439,997,31340
2020-05-09,United Kingdom,2150,4,345,209589,1001,31685
2020-05-10,United Kingdom,2322,1,269,211911,1002,31954
2020-05-11,United Kingdom,3589,13,212,215500,1015,32166
2020-05-12,United Kingdom,3395,8,631,218895,1023,32797
2020-05-13,United Kingdom,3300,9,497,222195,1032,33294
2020-05-14,United Kingdom,2618,11,429,224813,1043,33723
2020-05-15,United Kingdom,2521,4,385,227334,1047,34108
2020-05-16,United Kingdom,2072,11,480,229406,1058,34588
2020-05-17,United Kingdom,1826,0,170,231232,1058,34758
2020-05-18,United Kingdom,2577,32,160,233809,1090,34918
2020-05-19,United Kingdom,3058,9,549,236867,1099,35467
2020-05-20,United Kingdom,2712,17,370,239579,1116,35837
2020-05-21,United Kingdom,2554,18,338,242133,1134,36175
2020-05-22,United Kingdom,2041,8,358,244174,1142,36533
2020-05-23,United Kingdom,1508,7,283,245682,1149,36816
2020-05-24,United Kingdom,1355,2,441,247037,1151,37257
2020-05-25,United Kingdom,1613,10,122,248650,1161,37379
2020-05-26,United Kingdom,1659,0,136,250309,1161,37515
2020-05-27,United Kingdom,1809,5,443,252118,1166,37958
2020-05-28,United Kingdom,1736,1,416,253854,1167,38374
2020-05-29,United Kingdom,1508,5,373,255362,1172,38747
2020-05-30,United Kingdom,1107,15,230,256469,1187,38977
2020-05-31,United Kingdom,1070,3,115,257539,1190,39092
2020-06-01,United Kingdom,1444,31,111,258983,1221,39203
2020-06-02,United Kingdom,1470,3,327,260453,1224,39530
2020-06-03,United Kingdom,1349,-12,365,261802,1212,39895
2020-06-04,United Kingdom,1238,7,177,263040,1219,40072
2020-06-05,United Kingdom,1110,9,358,264150,1228,40430
2020-06-06,United Kingdom,794,2,207,264944,1230,40637
2020-06-07,United Kingdom,718,9,77,265662,1239,40714
2020-06-08,United Kingdom,1094,16,55,266756,1255,40769
2020-06-09,United Kingdom,1159,2,291,267915,1257,41060
2020-06-10,United Kingdom,1186,12,250,269101,1269,41310
2020-06-11,United Kingdom,1007,9,152,270108,1278,41462
2020-06-12,United Kingdom,1054,4,204,271162,1282,41666
2020-06-13,United Kingdom,888,1,183,272050,1283,41849
2020-06-14,United Kingdom,807,0,36,272857,1283,41885
2020-06-15,United Kingdom,1031,1,38,273888,1284,41923
2020-06-16,United Kingdom,1083,9,236,274971,1293,42159
2020-06-17,United Kingdom,999,11,184,275970,1304,42343
2020-06-18,United Kingdom,1020,9,137,276990,1313,42480
2020-06-19,United Kingdom,984,6,173,277974,1319,42653
2020-06-20,United Kingdom,666,0,130,278640,1319,42783
2020-06-21,United Kingdom,624,0,43,279264,1319,42826
2020-06-22,United Kingdom,892,3,14,280156,1322,42840
2020-06-23,United Kingdom,882,8,171,281038,1330,43011
2020-06-24,United Kingdom,777,15,154,281815,1345,43165
2020-06-25,United Kingdom,697,16,149,282512,1361,43314
2020-06-26,United Kingdom,639,2,184,283151,1363,43498
2020-06-27,United Kingdom,634,1,100,283785,1364,43598
2020-06-28,United Kingdom,407,0,36,284192,1364,43634
2020-06-29,United Kingdom,620,4,25,284812,1368,43659
2020-06-30,United Kingdom,404,2,156,285216,1370,43815
2020-07-01,United Kingdom,63,2,176,285279,1372,43991
2020-07-02,United Kingdom,6,1,89,285285,1373,44080
2020-07-03,United Kingdom,502,2,136,285787,1375,44216
2020-07-04,United Kingdom,625,0,67,286412,1375,44283
2020-07-05,United Kingdom,519,0,22,286931,1375,44305
2020-07-06,United Kingdom,359,0,16,287290,1375,44321
2020-07-07,United Kingdom,584,0,155,287874,1375,44476
2020-07-08,United Kingdom,637,3,126,288511,1378,44602
2020-07-09,United Kingdom,643,0,85,289154,1378,44687
2020-07-10,United Kingdom,524,0,48,289678,1378,44735
2020-07-11,United Kingdom,826,0,148,290504,1378,44883
2020-07-12,United Kingdom,650,0,21,291154,1378,44904
2020-07-13,United Kingdom,537,6,11,291691,1384,44915
2020-07-14,United Kingdom,1240,1,138,292931,1385,45053
2020-07-15,United Kingdom,538,1,85,293469,1386,45138
2020-07-16,United Kingdom,647,17,66,294116,1403,45204
2020-07-17,United Kingdom,687,0,114,294803,1403,45318
2020-07-18,United Kingdom,829,10,40,295632,1413,45358
2020-07-19,United Kingdom,726,0,27,296358,1413,45385
2020-07-20,United Kingdom,586,0,12,296944,1413,45397
2020-07-21,United Kingdom,445,1,110,297389,1414,45507
2020-07-22,United Kingdom,563,2,79,297952,1416,45586
2020-07-23,United Kingdom,779,9,53,298731,1425,45639
2020-07-24,United Kingdom,769,0,123,299500,1425,45762
2020-07-25,United Kingdom,770,2,61,300270,1427,45823
2020-07-26,United Kingdom,750,7,14,301020,1434,45837
2020-07-27,United Kingdom,688,3,7,301708,1437,45844
2020-07-28,United Kingdom,553,1,119,302261,1438,45963
2020-07-29,United Kingdom,802,0,83,303063,1438,46046
2020-07-30,United Kingdom,847,0,38,303910,1438,46084
2020-07-31,United Kingdom,883,1,120,304793,1439,46204
2020-08-01,United Kingdom,769,2,74,305562,1441,46278
2020-08-02,United Kingdom,747,3,8,306309,1444,46286
2020-08-03,United Kingdom,942,1,9,307251,1445,46295
2020-08-04,United Kingdom,675,0,19,307926,1445,46314
2020-08-05,United Kingdom,906,1,135,308832,1446,46449
2020-08-06,United Kingdom,964,1,49,309796,1447,46498
2020-08-07,United Kingdom,900,0,98,310696,1447,46596
2020-08-08,United Kingdom,765,2,55,311461,1449,46651
2020-08-09,United Kingdom,1113,2,8,312574,1451,46659
2020-08-10,United Kingdom,818,12,-48,313392,1463,46611
2020-08-11,United Kingdom,2,1,0,313394,1464,46611
