Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,China,95,2,1,643,30,18
2020-01-24,China,277,6,8,920,36,26
2020-01-25,China,486,3,16,1406,39,42
2020-01-26,China,669,10,14,2075,49,56
2020-01-27,China,802,9,26,2877,58,82
2020-01-28,China,2632,43,49,5509,101,131
2020-01-29,China,578,19,2,6087,120,133
2020-01-30,China,2054,15,38,8141,135,171
2020-01-31,China,1661,79,42,9802,214,213
2020-02-01,China,2089,61,46,11891,275,259
2020-02-02,China,4739,188,102,16630,463,361
2020-02-03,China,3086,151,64,19716,614,425
2020-02-04,China,3991,229,66,23707,843,491
2020-02-05,China,3733,272,72,27440,1115,563
2020-02-06,China,3147,362,70,30587,1477,633
2020-02-07,China,3523,522,85,34110,1999,718
2020-02-08,China,2704,597,87,36814,2596,805
2020-02-09,China,3015,623,100,39829,3219,905
2020-02-10,China,2525,699,107,42354,3918,1012
2020-02-11,China,2032,718,100,44386,4636,1112
2020-02-12,China,373,446,5,44759,5082,1117
2020-02-13,China,15136,1135,252,59895,6217,1369
2020-02-14,China,6463,1760,152,66358,7977,1521
2020-02-15,China,2055,1321,142,68413,9298,1663
2020-02-16,China,2100,1457,103,70513,10755,1766
2020-02-17,China,1921,1707,98,72434,12462,1864
2020-02-18,China,1777,1744,139,74211,14206,2003
2020-02-19,China,408,1756,113,74619,15962,2116
2020-02-20,China,458,2052,122,75077,18014,2238
2020-02-21,China,473,690,0,75550,18704,2238
2020-02-22,China,1451,3995,205,77001,22699,2443
2020-02-23,China,21,488,2,77022,23187,2445
2020-02-24,China,219,1828,150,77241,25015,2595
2020-02-25,China,513,2661,70,77754,27676,2665
2020-02-26,China,412,2408,52,78166,30084,2717
2020-02-27,China,434,2846,29,78600,32930,2746
2020-02-28,China,328,3399,44,78928,36329,2790
2020-02-29,China,428,2991,47,79356,39320,2837
2020-03-01,China,576,2842,35,79932,42162,2872
2020-03-02,China,204,2692,42,80136,44854,2914
2020-03-03,China,125,2596,33,80261,47450,2947
2020-03-04,China,125,2551,36,80386,50001,2983
2020-03-05,China,151,2291,32,80537,52292,3015
2020-03-06,China,153,1652,29,80690,53944,3044
2020-03-07,China,80,1595,28,80770,55539,3072
2020-03-08,China,53,1849,28,80823,57388,3100
2020-03-09,China,37,1416,23,80860,58804,3123
2020-03-10,China,27,1377,16,80887,60181,3139
2020-03-11,China,34,1463,22,80921,61644,3161
2020-03-12,China,11,1257,11,80932,62901,3172
2020-03-13,China,13,1295,8,80945,64196,3180
2020-03-14,China,32,1464,13,80977,65660,3193
2020-03-15,China,26,1357,10,81003,67017,3203
2020-03-16,China,30,893,14,81033,67910,3217
2020-03-17,China,25,888,13,81058,68798,3230
2020-03-18,China,44,957,11,81102,69755,3241
2020-03-19,China,54,780,8,81156,70535,3249
2020-03-20,China,94,731,4,81250,71266,3253
2020-03-21,China,55,591,6,81305,71857,3259
2020-03-22,China,130,505,15,81435,72362,3274
2020-03-23,China,63,452,0,81498,72814,3274
2020-03-24,China,93,466,7,81591,73280,3281
2020-03-25,China,70,493,4,81661,73773,3285
2020-03-26,China,121,408,6,81782,74181,3291
2020-03-27,China,115,539,5,81897,74720,3296
2020-03-28,China,102,380,3,81999,75100,3299
2020-03-29,China,123,482,5,82122,75582,3304
2020-03-30,China,76,341,4,82198,75923,3308
2020-03-31,China,81,283,1,82279,76206,3309
2020-04-01,China,82,199,7,82361,76405,3316
2020-04-02,China,71,160,6,82432,76565,3322
2020-04-03,China,79,195,4,82511,76760,3326
2020-04-04,China,32,186,4,82543,76946,3330
2020-04-05,China,59,261,3,82602,77207,3333
2020-04-06,China,63,103,2,82665,77310,3335
2020-04-07,China,53,100,0,82718,77410,3335
2020-04-08,China,91,157,2,82809,77567,3337
2020-04-09,China,74,112,2,82883,77679,3339
2020-04-10,China,58,112,1,82941,77791,3340
2020-04-11,China,73,86,3,83014,77877,3343
2020-04-12,China,120,79,0,83134,77956,3343
2020-04-13,China,79,83,2,83213,78039,3345
2020-04-14,China,93,161,0,83306,78200,3345
2020-04-15,China,50,111,1,83356,78311,3346
2020-04-16,China,47,90,0,83403,78401,3346
2020-04-17,China,357,-849,1290,83760,77552,4636
2020-04-18,China,27,62,0,83787,77614,4636
2020-04-19,China,18,76,0,83805,77690,4636
2020-04-20,China,12,55,0,83817,77745,4636
2020-04-21,China,36,54,0,83853,77799,4636
2020-04-22,China,15,62,0,83868,77861,4636
2020-04-23,China,16,122,0,83884,77983,4636
2020-04-24,China,15,126,0,83899,78109,4636
2020-04-25,China,10,66,0,83909,78175,4636
2020-04-26,China,3,102,1,83912,78277,4637
2020-04-27,China,6,97,0,83918,78374,4637
2020-04-28,China,22,48,0,83940,78422,4637
2020-04-29,China,4,52,0,83944,78474,4637
2020-04-30,China,12,49,0,83956,78523,4637
2020-05-01,China,3,50,0,83959,78573,4637
2020-05-02,China,0,13,0,83959,78586,4637
2020-05-03,China,5,98,0,83964,78684,4637
2020-05-04,China,2,108,0,83966,78792,4637
2020-05-05,China,2,78,0,83968,78870,4637
2020-05-06,China,2,59,0,83970,78929,4637
2020-05-07,China,5,48,0,83975,78977,4637
2020-05-08,China,1,16,0,83976,78993,4637
2020-05-09,China,14,134,0,83990,79127,4637
2020-05-10,China,20,40,0,84010,79167,4637
2020-05-11,China,1,31,0,84011,79198,4637
2020-05-12,China,7,24,0,84018,79222,4637
2020-05-13,China,6,24,0,84024,79246,4637
2020-05-14,China,5,15,0,84029,79261,4637
2020-05-15,China,9,20,0,84038,79281,4637
2020-05-16,China,6,12,1,84044,79293,4638
2020-05-17,China,10,13,0,84054,79306,4638
2020-05-18,China,9,4,0,84063,79310,4638
2020-05-19,China,0,0,0,84063,79310,4638
2020-05-20,China,0,0,0,84063,79310,4638
2020-05-21,China,0,0,0,84063,79310,4638
2020-05-22,China,18,22,0,84081,79332,4638
2020-05-23,China,3,3,0,84084,79335,4638
2020-05-24,China,11,8,0,84095,79343,4638
2020-05-25,China,7,9,0,84102,79352,4638
2020-05-26,China,1,6,0,84103,79358,4638
2020-05-27,China,3,9,0,84106,79367,4638
2020-05-28,China,0,4,0,84106,79371,4638
2020-05-29,China,17,11,0,84123,79382,4638
2020-05-30,China,5,4,0,84128,79386,4638
2020-05-31,China,18,3,0,84146,79389,4638
2020-06-01,China,8,9,0,84154,79398,4638
2020-06-02,China,7,2,0,84161,79400,4638
2020-06-03,China,-1,4,0,84160,79404,4638
2020-06-04,China,11,11,0,84171,79415,4638
2020-06-05,China,6,5,0,84177,79420,4638
2020-06-06,China,9,4,0,84186,79424,4638
2020-06-07,China,5,10,0,84191,79434,4638
2020-06-08,China,4,10,0,84195,79444,4638
2020-06-09,China,3,7,0,84198,79451,4638
2020-06-10,China,11,5,0,84209,79456,4638
2020-06-11,China,7,8,0,84216,79464,4638
2020-06-12,China,12,8,0,84228,79472,4638
2020-06-13,China,58,3,0,84286,79475,4638
2020-06-14,China,49,7,0,84335,79482,4638
2020-06-15,China,43,7,0,84378,79489,4638
2020-06-16,China,44,4,0,84422,79493,4638
2020-06-17,China,36,17,0,84458,79510,4638
2020-06-18,China,36,5,0,84494,79515,4638
2020-06-19,China,0,0,0,84494,79515,4638
2020-06-20,China,59,19,1,84553,79534,4639
2020-06-21,China,19,1,0,84572,79535,4639
