Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Dominican Republic,0,0,0,0,0,0
2020-01-24,Dominican Republic,0,0,0,0,0,0
2020-01-25,Dominican Republic,0,0,0,0,0,0
2020-01-26,Dominican Republic,0,0,0,0,0,0
2020-01-27,Dominican Republic,0,0,0,0,0,0
2020-01-28,Dominican Republic,0,0,0,0,0,0
2020-01-29,Dominican Republic,0,0,0,0,0,0
2020-01-30,Dominican Republic,0,0,0,0,0,0
2020-01-31,Dominican Republic,0,0,0,0,0,0
2020-02-01,Dominican Republic,0,0,0,0,0,0
2020-02-02,Dominican Republic,0,0,0,0,0,0
2020-02-03,Dominican Republic,0,0,0,0,0,0
2020-02-04,Dominican Republic,0,0,0,0,0,0
2020-02-05,Dominican Republic,0,0,0,0,0,0
2020-02-06,Dominican Republic,0,0,0,0,0,0
2020-02-07,Dominican Republic,0,0,0,0,0,0
2020-02-08,Dominican Republic,0,0,0,0,0,0
2020-02-09,Dominican Republic,0,0,0,0,0,0
2020-02-10,Dominican Republic,0,0,0,0,0,0
2020-02-11,Dominican Republic,0,0,0,0,0,0
2020-02-12,Dominican Republic,0,0,0,0,0,0
2020-02-13,Dominican Republic,0,0,0,0,0,0
2020-02-14,Dominican Republic,0,0,0,0,0,0
2020-02-15,Dominican Republic,0,0,0,0,0,0
2020-02-16,Dominican Republic,0,0,0,0,0,0
2020-02-17,Dominican Republic,0,0,0,0,0,0
2020-02-18,Dominican Republic,0,0,0,0,0,0
2020-02-19,Dominican Republic,0,0,0,0,0,0
2020-02-20,Dominican Republic,0,0,0,0,0,0
2020-02-21,Dominican Republic,0,0,0,0,0,0
2020-02-22,Dominican Republic,0,0,0,0,0,0
2020-02-23,Dominican Republic,0,0,0,0,0,0
2020-02-24,Dominican Republic,0,0,0,0,0,0
2020-02-25,Dominican Republic,0,0,0,0,0,0
2020-02-26,Dominican Republic,0,0,0,0,0,0
2020-02-27,Dominican Republic,0,0,0,0,0,0
2020-02-28,Dominican Republic,0,0,0,0,0,0
2020-02-29,Dominican Republic,0,0,0,0,0,0
2020-03-01,Dominican Republic,1,0,0,1,0,0
2020-03-02,Dominican Republic,0,0,0,1,0,0
2020-03-03,Dominican Republic,0,0,0,1,0,0
2020-03-04,Dominican Republic,0,0,0,1,0,0
2020-03-05,Dominican Republic,0,0,0,1,0,0
2020-03-06,Dominican Republic,1,0,0,2,0,0
2020-03-07,Dominican Republic,0,0,0,2,0,0
2020-03-08,Dominican Republic,3,0,0,5,0,0
2020-03-09,Dominican Republic,0,0,0,5,0,0
2020-03-10,Dominican Republic,0,0,0,5,0,0
2020-03-11,Dominican Republic,0,0,0,5,0,0
2020-03-12,Dominican Republic,0,0,0,5,0,0
2020-03-13,Dominican Republic,0,0,0,5,0,0
2020-03-14,Dominican Republic,6,0,0,11,0,0
2020-03-15,Dominican Republic,0,0,0,11,0,0
2020-03-16,Dominican Republic,0,0,0,11,0,0
2020-03-17,Dominican Republic,10,0,1,21,0,1
2020-03-18,Dominican Republic,0,0,0,21,0,1
2020-03-19,Dominican Republic,13,0,1,34,0,2
2020-03-20,Dominican Republic,38,0,0,72,0,2
2020-03-21,Dominican Republic,40,0,0,112,0,2
2020-03-22,Dominican Republic,90,0,1,202,0,3
2020-03-23,Dominican Republic,43,0,0,245,0,3
2020-03-24,Dominican Republic,67,3,3,312,3,6
2020-03-25,Dominican Republic,80,0,4,392,3,10
2020-03-26,Dominican Republic,96,0,0,488,3,10
2020-03-27,Dominican Republic,93,0,10,581,3,20
2020-03-28,Dominican Republic,138,0,8,719,3,28
2020-03-29,Dominican Republic,140,0,11,859,3,39
2020-03-30,Dominican Republic,42,1,3,901,4,42
2020-03-31,Dominican Republic,208,1,9,1109,5,51
2020-04-01,Dominican Republic,175,4,6,1284,9,57
2020-04-02,Dominican Republic,96,7,3,1380,16,60
2020-04-03,Dominican Republic,108,0,8,1488,16,68
2020-04-04,Dominican Republic,0,0,0,1488,16,68
2020-04-05,Dominican Republic,257,1,14,1745,17,82
2020-04-06,Dominican Republic,83,16,4,1828,33,86
2020-04-07,Dominican Republic,128,3,12,1956,36,98
2020-04-08,Dominican Republic,155,14,10,2111,50,108
2020-04-09,Dominican Republic,238,30,10,2349,80,118
2020-04-10,Dominican Republic,271,18,8,2620,98,126
2020-04-11,Dominican Republic,139,10,9,2759,108,135
2020-04-12,Dominican Republic,208,23,38,2967,131,173
2020-04-13,Dominican Republic,200,21,4,3167,152,177
2020-04-14,Dominican Republic,119,10,6,3286,162,183
2020-04-15,Dominican Republic,328,46,6,3614,208,189
2020-04-16,Dominican Republic,141,7,7,3755,215,196
2020-04-17,Dominican Republic,371,53,4,4126,268,200
2020-04-18,Dominican Republic,209,44,17,4335,312,217
2020-04-19,Dominican Republic,345,51,9,4680,363,226
2020-04-20,Dominican Republic,284,53,9,4964,416,235
2020-04-21,Dominican Republic,80,47,10,5044,463,245
2020-04-22,Dominican Republic,256,118,15,5300,581,260
2020-04-23,Dominican Republic,243,0,5,5543,581,265
2020-04-24,Dominican Republic,206,182,2,5749,763,267
2020-04-25,Dominican Republic,177,59,6,5926,822,273
2020-04-26,Dominican Republic,209,88,5,6135,910,278
2020-04-27,Dominican Republic,158,83,4,6293,993,282
2020-04-28,Dominican Republic,123,172,4,6416,1165,286
2020-04-29,Dominican Republic,236,63,7,6652,1228,293
2020-04-30,Dominican Republic,320,73,8,6972,1301,301
2020-05-01,Dominican Republic,316,86,12,7288,1387,313
2020-05-02,Dominican Republic,290,94,13,7578,1481,326
2020-05-03,Dominican Republic,376,125,7,7954,1606,333
2020-05-04,Dominican Republic,281,165,13,8235,1771,346
2020-05-05,Dominican Republic,245,134,8,8480,1905,354
2020-05-06,Dominican Republic,327,55,8,8807,1960,362
2020-05-07,Dominican Republic,288,104,11,9095,2064,373
2020-05-08,Dominican Republic,281,222,7,9376,2286,380
2020-05-09,Dominican Republic,506,298,5,9882,2584,385
2020-05-10,Dominican Republic,465,179,3,10347,2763,388
2020-05-11,Dominican Republic,287,107,5,10634,2870,393
2020-05-12,Dominican Republic,266,351,9,10900,3221,402
2020-05-13,Dominican Republic,296,0,7,11196,3221,409
2020-05-14,Dominican Republic,124,130,13,11320,3351,422
2020-05-15,Dominican Republic,419,206,2,11739,3557,424
2020-05-16,Dominican Republic,371,169,4,12110,3726,428
2020-05-17,Dominican Republic,204,2121,0,12314,5847,428
2020-05-18,Dominican Republic,411,766,6,12725,6613,434
2020-05-19,Dominican Republic,498,0,7,13223,6613,441
2020-05-20,Dominican Republic,254,529,5,13477,7142,446
2020-05-21,Dominican Republic,180,224,2,13657,7366,448
2020-05-22,Dominican Republic,332,206,8,13989,7572,456
2020-05-23,Dominican Republic,433,282,2,14422,7854,458
2020-05-24,Dominican Republic,379,279,0,14801,8133,458
2020-05-25,Dominican Republic,272,152,2,15073,8285,460
2020-05-26,Dominican Republic,191,249,8,15264,8534,468
2020-05-27,Dominican Republic,459,256,6,15723,8790,474
2020-05-28,Dominican Republic,345,162,11,16068,8952,485
2020-05-29,Dominican Republic,463,314,3,16531,9266,488
2020-05-30,Dominican Republic,377,291,10,16908,9557,498
2020-05-31,Dominican Republic,377,1002,4,17285,10559,502
2020-06-01,Dominican Republic,287,334,0,17572,10893,502
2020-06-02,Dominican Republic,180,182,13,17752,11075,515
2020-06-03,Dominican Republic,288,149,1,18040,11224,516
2020-06-04,Dominican Republic,279,250,4,18319,11474,520
2020-06-05,Dominican Republic,389,262,5,18708,11736,525
2020-06-06,Dominican Republic,487,183,11,19195,11919,536
2020-06-07,Dominican Republic,405,88,2,19600,12007,538
2020-06-08,Dominican Republic,526,151,1,20126,12158,539
2020-06-09,Dominican Republic,289,50,5,20415,12208,544
2020-06-10,Dominican Republic,393,110,6,20808,12318,550
2020-06-11,Dominican Republic,629,223,11,21437,12541,561
2020-06-12,Dominican Republic,571,213,7,22008,12754,568
2020-06-13,Dominican Republic,564,330,9,22572,13084,577
2020-06-14,Dominican Republic,390,236,15,22962,13320,592
2020-06-15,Dominican Republic,309,705,13,23271,14025,605
2020-06-16,Dominican Republic,415,108,10,23686,14133,615
2020-06-17,Dominican Republic,419,83,18,24105,14216,633
2020-06-18,Dominican Republic,540,77,2,24645,14293,635
2020-06-19,Dominican Republic,423,312,12,25068,14605,647
2020-06-20,Dominican Republic,710,352,8,25778,14957,655
2020-06-21,Dominican Republic,899,181,7,26677,15138,662
2020-06-22,Dominican Republic,693,200,7,27370,15338,669
2020-06-23,Dominican Republic,566,213,6,27936,15551,675
2020-06-24,Dominican Republic,695,455,16,28631,16006,691
2020-06-25,Dominican Republic,510,217,7,29141,16223,698
2020-06-26,Dominican Republic,623,134,14,29764,16357,712
2020-06-27,Dominican Republic,855,309,6,30619,16666,718
2020-06-28,Dominican Republic,754,476,8,31373,17142,726
2020-06-29,Dominican Republic,443,138,7,31816,17280,733
2020-06-30,Dominican Republic,752,300,14,32568,17580,747
2020-07-01,Dominican Republic,819,324,7,33387,17904,754
2020-07-02,Dominican Republic,810,237,11,34197,18141,765
2020-07-03,Dominican Republic,951,251,10,35148,18392,775
2020-07-04,Dominican Republic,1036,210,11,36184,18602,786
2020-07-05,Dominican Republic,1241,341,8,37425,18943,794
2020-07-06,Dominican Republic,703,546,10,38128,19489,804
2020-07-07,Dominican Republic,302,75,17,38430,19564,821
2020-07-08,Dominican Republic,1158,492,8,39588,20056,829
2020-07-09,Dominican Republic,1202,370,13,40790,20426,842
2020-07-10,Dominican Republic,1125,404,22,41915,20830,864
2020-07-11,Dominican Republic,1199,166,16,43114,20996,880
2020-07-12,Dominican Republic,1418,463,17,44532,21459,897
2020-07-13,Dominican Republic,974,982,6,45506,22441,903
2020-07-14,Dominican Republic,799,693,7,46305,23134,910
2020-07-15,Dominican Republic,1366,325,19,47671,23459,929
2020-07-16,Dominican Republic,1072,177,12,48743,23636,941
2020-07-17,Dominican Republic,1370,787,1,50113,24423,942
2020-07-18,Dominican Republic,1406,184,29,51519,24607,971
2020-07-19,Dominican Republic,1336,487,10,52855,25094,981
2020-07-20,Dominican Republic,1101,467,12,53956,25561,993
2020-07-21,Dominican Republic,841,415,6,54797,25976,999
2020-07-22,Dominican Republic,1246,490,6,56043,26466,1005
2020-07-23,Dominican Republic,1572,439,1,57615,26905,1006
2020-07-24,Dominican Republic,1462,720,30,59077,27625,1036
2020-07-25,Dominican Republic,1819,355,19,60896,27980,1055
2020-07-26,Dominican Republic,2012,623,8,62908,28603,1063
2020-07-27,Dominican Republic,1248,1601,20,64156,30204,1083
2020-07-28,Dominican Republic,534,1810,18,64690,32014,1101
2020-07-29,Dominican Republic,1492,1933,22,66182,33947,1123
2020-07-30,Dominican Republic,1733,1355,23,67915,35302,1146
2020-07-31,Dominican Republic,1734,1168,14,69649,36470,1160
2020-08-01,Dominican Republic,1766,1039,10,71415,37509,1170
2020-08-02,Dominican Republic,828,735,8,72243,38244,1178
2020-08-03,Dominican Republic,874,580,5,73117,38824,1183
2020-08-04,Dominican Republic,1178,0,30,74295,38824,1213
2020-08-05,Dominican Republic,1365,1298,9,75660,40122,1222
2020-08-06,Dominican Republic,876,417,24,76536,40539,1246
2020-08-07,Dominican Republic,1173,854,13,77709,41393,1259
2020-08-08,Dominican Republic,1069,1145,30,78778,42538,1289
2020-08-09,Dominican Republic,954,1206,20,79732,43744,1309
2020-08-10,Dominican Republic,767,1166,19,80499,44910,1328
2020-08-11,Dominican Republic,595,756,18,81094,45666,1346
