Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Paraguay,0,0,0,0,0,0
2020-01-24,Paraguay,0,0,0,0,0,0
2020-01-25,Paraguay,0,0,0,0,0,0
2020-01-26,Paraguay,0,0,0,0,0,0
2020-01-27,Paraguay,0,0,0,0,0,0
2020-01-28,Paraguay,0,0,0,0,0,0
2020-01-29,Paraguay,0,0,0,0,0,0
2020-01-30,Paraguay,0,0,0,0,0,0
2020-01-31,Paraguay,0,0,0,0,0,0
2020-02-01,Paraguay,0,0,0,0,0,0
2020-02-02,Paraguay,0,0,0,0,0,0
2020-02-03,Paraguay,0,0,0,0,0,0
2020-02-04,Paraguay,0,0,0,0,0,0
2020-02-05,Paraguay,0,0,0,0,0,0
2020-02-06,Paraguay,0,0,0,0,0,0
2020-02-07,Paraguay,0,0,0,0,0,0
2020-02-08,Paraguay,0,0,0,0,0,0
2020-02-09,Paraguay,0,0,0,0,0,0
2020-02-10,Paraguay,0,0,0,0,0,0
2020-02-11,Paraguay,0,0,0,0,0,0
2020-02-12,Paraguay,0,0,0,0,0,0
2020-02-13,Paraguay,0,0,0,0,0,0
2020-02-14,Paraguay,0,0,0,0,0,0
2020-02-15,Paraguay,0,0,0,0,0,0
2020-02-16,Paraguay,0,0,0,0,0,0
2020-02-17,Paraguay,0,0,0,0,0,0
2020-02-18,Paraguay,0,0,0,0,0,0
2020-02-19,Paraguay,0,0,0,0,0,0
2020-02-20,Paraguay,0,0,0,0,0,0
2020-02-21,Paraguay,0,0,0,0,0,0
2020-02-22,Paraguay,0,0,0,0,0,0
2020-02-23,Paraguay,0,0,0,0,0,0
2020-02-24,Paraguay,0,0,0,0,0,0
2020-02-25,Paraguay,0,0,0,0,0,0
2020-02-26,Paraguay,0,0,0,0,0,0
2020-02-27,Paraguay,0,0,0,0,0,0
2020-02-28,Paraguay,0,0,0,0,0,0
2020-02-29,Paraguay,0,0,0,0,0,0
2020-03-01,Paraguay,0,0,0,0,0,0
2020-03-02,Paraguay,0,0,0,0,0,0
2020-03-03,Paraguay,0,0,0,0,0,0
2020-03-04,Paraguay,0,0,0,0,0,0
2020-03-05,Paraguay,0,0,0,0,0,0
2020-03-06,Paraguay,0,0,0,0,0,0
2020-03-07,Paraguay,0,0,0,0,0,0
2020-03-08,Paraguay,1,0,0,1,0,0
2020-03-09,Paraguay,0,0,0,1,0,0
2020-03-10,Paraguay,0,0,0,1,0,0
2020-03-11,Paraguay,4,0,0,5,0,0
2020-03-12,Paraguay,0,0,0,5,0,0
2020-03-13,Paraguay,1,0,0,6,0,0
2020-03-14,Paraguay,0,0,0,6,0,0
2020-03-15,Paraguay,0,0,0,6,0,0
2020-03-16,Paraguay,2,0,0,8,0,0
2020-03-17,Paraguay,1,0,0,9,0,0
2020-03-18,Paraguay,2,0,0,11,0,0
2020-03-19,Paraguay,0,0,0,11,0,0
2020-03-20,Paraguay,2,0,0,13,0,0
2020-03-21,Paraguay,5,0,1,18,0,1
2020-03-22,Paraguay,4,0,0,22,0,1
2020-03-23,Paraguay,0,0,0,22,0,1
2020-03-24,Paraguay,5,0,1,27,0,2
2020-03-25,Paraguay,10,0,1,37,0,3
2020-03-26,Paraguay,4,0,0,41,0,3
2020-03-27,Paraguay,11,1,0,52,1,3
2020-03-28,Paraguay,4,0,0,56,1,3
2020-03-29,Paraguay,3,0,0,59,1,3
2020-03-30,Paraguay,5,0,0,64,1,3
2020-03-31,Paraguay,1,0,0,65,1,3
2020-04-01,Paraguay,4,0,0,69,1,3
2020-04-02,Paraguay,8,1,0,77,2,3
2020-04-03,Paraguay,15,4,0,92,6,3
2020-04-04,Paraguay,4,6,0,96,12,3
2020-04-05,Paraguay,8,0,0,104,12,3
2020-04-06,Paraguay,9,0,2,113,12,5
2020-04-07,Paraguay,2,3,0,115,15,5
2020-04-08,Paraguay,4,0,0,119,15,5
2020-04-09,Paraguay,5,3,0,124,18,5
2020-04-10,Paraguay,5,0,1,129,18,6
2020-04-11,Paraguay,4,0,0,133,18,6
2020-04-12,Paraguay,1,4,0,134,22,6
2020-04-13,Paraguay,13,0,0,147,22,6
2020-04-14,Paraguay,12,0,1,159,22,7
2020-04-15,Paraguay,2,1,1,161,23,8
2020-04-16,Paraguay,13,7,0,174,30,8
2020-04-17,Paraguay,25,0,0,199,30,8
2020-04-18,Paraguay,3,5,0,202,35,8
2020-04-19,Paraguay,4,6,0,206,41,8
2020-04-20,Paraguay,2,5,0,208,46,8
2020-04-21,Paraguay,0,7,0,208,53,8
2020-04-22,Paraguay,5,9,1,213,62,9
2020-04-23,Paraguay,0,5,0,213,67,9
2020-04-24,Paraguay,10,11,0,223,78,9
2020-04-25,Paraguay,5,7,0,228,85,9
2020-04-26,Paraguay,0,0,0,228,85,9
2020-04-27,Paraguay,0,8,0,228,93,9
2020-04-28,Paraguay,11,9,0,239,102,9
2020-04-29,Paraguay,0,0,0,239,102,9
2020-04-30,Paraguay,27,11,1,266,113,10
2020-05-01,Paraguay,67,2,0,333,115,10
2020-05-02,Paraguay,37,4,0,370,119,10
2020-05-03,Paraguay,26,7,0,396,126,10
2020-05-04,Paraguay,19,4,0,415,130,10
2020-05-05,Paraguay,16,5,0,431,135,10
2020-05-06,Paraguay,9,7,0,440,142,10
2020-05-07,Paraguay,22,6,0,462,148,10
2020-05-08,Paraguay,101,4,0,563,152,10
2020-05-09,Paraguay,126,3,0,689,155,10
2020-05-10,Paraguay,24,10,0,713,165,10
2020-05-11,Paraguay,11,5,0,724,170,10
2020-05-12,Paraguay,13,3,0,737,173,10
2020-05-13,Paraguay,3,9,1,740,182,11
2020-05-14,Paraguay,14,2,0,754,184,11
2020-05-15,Paraguay,5,9,0,759,193,11
2020-05-16,Paraguay,19,5,0,778,198,11
2020-05-17,Paraguay,8,4,0,786,202,11
2020-05-18,Paraguay,2,17,0,788,219,11
2020-05-19,Paraguay,41,11,0,829,230,11
2020-05-20,Paraguay,4,12,0,833,242,11
2020-05-21,Paraguay,3,14,0,836,256,11
2020-05-22,Paraguay,2,8,0,838,264,11
2020-05-23,Paraguay,12,34,0,850,298,11
2020-05-24,Paraguay,12,9,0,862,307,11
2020-05-25,Paraguay,3,37,0,865,344,11
2020-05-26,Paraguay,12,38,0,877,382,11
2020-05-27,Paraguay,7,10,0,884,392,11
2020-05-28,Paraguay,16,10,0,900,402,11
2020-05-29,Paraguay,17,11,0,917,413,11
2020-05-30,Paraguay,47,53,0,964,466,11
2020-05-31,Paraguay,22,11,0,986,477,11
2020-06-01,Paraguay,9,11,0,995,488,11
2020-06-02,Paraguay,18,10,0,1013,498,11
2020-06-03,Paraguay,57,13,0,1070,511,11
2020-06-04,Paraguay,16,0,0,1086,511,11
2020-06-05,Paraguay,1,5,0,1087,516,11
2020-06-06,Paraguay,3,16,0,1090,532,11
2020-06-07,Paraguay,45,43,0,1135,575,11
2020-06-08,Paraguay,10,28,0,1145,603,11
